Station Name,Station Description,Parameter Description,Units,Year,Result Count,Result Min,Result Max,Result Median,Waterway,x,y
Route 19,Poplar Creek at Route 19,Fecal Coliform ,CFU/100mL,2005,11,20,15000,400,Poplar Creek,-9823047.74711789,5165577.94301833
Route 83,Chicago Sanitary and Ship Canal at Route 83,Fecal Coliform ,CFU/100mL,2005,11,170,5900,1000,Chicago Sanitary and Ship Canal,-9789421.360370245,5116449.74955103
Route 83,Calumet-Sag Channel at Route 83,Fecal Coliform ,CFU/100mL,2005,11,9,470,50,Calumet-Sag Channel,-9789029.93158179,5115601.921870255
Springinsguth Rd.,West Branch DuPage River at Springinsguth Road,Fecal Coliform ,CFU/100mL,2005,11,350,30000,3600,West Branch Du Page River,-9809372.143319122,5162219.006850576
Stephen Street,Des Plaines River at Stephen Street,Fecal Coliform ,CFU/100mL,2005,12,9,7800,145,Des Plaines River,-9796385.089554068,5113414.579669373
Stephen Street,Chicago Sanitary and Ship Canal at Stephen Street,Fecal Coliform ,CFU/100mL,2005,11,40,2000,730,Chicago Sanitary and Ship Canal,-9796052.154215598,5113077.68374999
Touhy Avenue,North Shore Channel at Touhy Avenue,Fecal Coliform ,CFU/100mL,2005,12,2800,150000,9600,North Shore Channel,-9763880.193364626,5162772.158302309
Walnut Street,West Branch Du Page River at Walnut Street,Fecal Coliform ,CFU/100mL,2005,12,80,21000,2600,West Branch Du Page River,-9811290.549648687,5160344.011074602
Wells Street,Chicago River at Wells Street,Fecal Coliform ,CFU/100mL,2005,12,9,850,225,Chicago River,-9755339.676982595,5144145.544547021
Wentworth Avenue,Little Calumet River at Wentworth Avenue,Fecal Coliform ,CFU/100mL,2005,11,350,48000,1200,Little Calumet River,-9743762.861862704,5099049.677060608
Wille Road,Higgins Creek at Wille Road,Fecal Coliform ,CFU/100mL,2005,12,10,190000,320,Higgins Creek,-9789066.534741784,5163778.873133089
Willow Springs Road,Des Plaines River at Willow Springs Road,Fecal Coliform ,CFU/100mL,2005,12,30,21000,410,Des Plaines River,-9782918.22214516,5121485.94585754
Wilson Avenue,North Branch Chicago River at Wilson Avenue,Fecal Coliform ,CFU/100mL,2005,12,2000,220000,7750,North Branch Chicago River,-9762427.895694703,5155720.021993471
Wolf Road,Salt Creek at Wolf Road,Fecal Coliform ,CFU/100mL,2005,12,70,15000,1650,Salt Creek,-9785016.345950183,5134927.534095098
130th Street,Calumet River at 130th Street,Fecal Coliform ,CFU/100mL,2004,10,9,130,30,Calumet River,-9748530.69045206,5110104.230203494
170th Street,Thorn Creek at 170th Street,Fecal Coliform ,CFU/100mL,2004,11,360,6700,1200,Thorn Creek,-9748874.28283881,5099238.777878965
Albany Avenue,North Branch Chicago River at Albany Avenue,Fecal Coliform ,CFU/100mL,2004,11,200,100000,890,North Branch Chicago River,-9764088.462110577,5156857.124687181
Archer Avenue,Bubbly Creek at Archer Avenue,Fecal Coliform ,CFU/100mL,2004,12,9,42000,180,Bubbly Creek,-9758696.948071491,5136817.240627698
Arlington Heights Road,Salt Creek at Arlington Heights Road,Fecal Coliform ,CFU/100mL,2004,12,50,7600,545,Salt Creek,-9796254.99295483,5162818.28541295
Ashland Avenue,Calumet-Sag Channel at Ashland Avenue,Fecal Coliform ,CFU/100mL,2004,12,900,12000,2500,Calumet-Sag Channel,-9758306.686186207,5109440.062465825
Ashland Avenue,Little Calumet River at Ashland Avenue,Fecal Coliform ,CFU/100mL,2004,10,120,220000,4500,Little Calumet River,-9758345.734333793,5108959.791525536
Belmont Avenue,Des Plaines River at Belmont Avenue,Fecal Coliform ,CFU/100mL,2004,11,60,31000,150,Des Plaines River,-9779371.53102385,5151588.097147647
Brookfield Avenue,Salt Creek at Brookfield Avenue,Fecal Coliform ,CFU/100mL,2004,11,310,47000,990,Salt Creek,-9778479.118246686,5134478.740255858
Burnham Avenue ,Wolf Lake Drain at Burnham Avenue,Fecal Coliform ,CFU/100mL,2004,12,9,520,50,Wolf Lake Drain,-9744778.986089032,5110875.941051556
Burnham Avenue,Grand Calumet River at Burnham Avenue,Fecal Coliform ,CFU/100mL,2004,9,50,58000,1100,Grand Calumet River,-9744810.951107476,5105915.20396417
Central Street,North Shore Channel at Central Street,Fecal Coliform ,CFU/100mL,2004,9,10,5000,460,North Shore Channel,-9761286.946422856,5170628.6171330195
Cicero Avenue,Chicago Sanitary and Ship Canal at Cicero Avenue,Fecal Coliform ,CFU/100mL,2004,12,20,3400,95,Chicago Sanitary and Ship Canal,-9767527.508297497,5134013.305608013
Cicero Avenue,Calumet-Sag Channel at Cicero Avenue,Fecal Coliform ,CFU/100mL,2004,12,340,9300,785,Calumet-Sag Channel,-9766975.298081215,5109491.834437173
Damen Avenue,Chicago Sanitary and Ship Canal at Damen Avenue,Fecal Coliform ,CFU/100mL,2004,12,10,2900,200,Chicago Sanitary and Ship Canal,-9759974.102935709,5137287.498239143
Dempster Street,North Branch Chicago River at Dempster Street,Fecal Coliform ,CFU/100mL,2004,12,400,5500,860,North Branch Chicago River,-9772519.197048591,5167261.607014383
Devon Avenue,Salt Creek at Devon Avenue,Fecal Coliform ,CFU/100mL,2004,12,200,8000,1050,Salt Creek,-9795587.075606022,5159923.790866642
Diversey Parkway,North Branch Chicago River at Diversey Parkway,Fecal Coliform ,CFU/100mL,2004,12,1200,8800,3350,North Branch Chicago River,-9760793.273420712,5150867.342273781
Dundee Road,West Fork North Branch Chicago River at Dundee Road,Fecal Coliform ,CFU/100mL,2004,8,700,10000,2650,West Fork North Branch Chicago River,-9777719.3660057,5181767.818476338
Elmhurst Road,Higgins Creek at Elmhurst Road,Fecal Coliform ,CFU/100mL,2004,6,9,3700,1180,Higgins Creek,-9789503.463971145,5164194.269628853
Ewing Avenue,Calumet River at Ewing Avenue,Fecal Coliform ,CFU/100mL,2004,10,9,20,10,Calumet River,-9745075.86152176,5120263.120285954
Foster Avenue,North Shore Channel at Foster Avenue,Fecal Coliform ,CFU/100mL,2004,12,1800,25000,6450,North Shore Channel,-9763248.504184216,5157380.484896455
Frontage Road,Skokie River at Frontage Road,Fecal Coliform ,CFU/100mL,2004,12,40,490,155,Skokie River,-9769467.187323028,5174142.560835846
Glenview Road,North Branch Chicago River at Glenview Road,Fecal Coliform ,CFU/100mL,2004,12,160,54000,855,North Branch Chicago River,-9770990.71844705,5171319.185344051
Golf Road,West Fork North Branch Chicago River at Golf Road,Fecal Coliform ,CFU/100mL,2004,10,190,2200,495,West Fork North Branch Chicago River,-9771841.694236573,5169273.313312094
Grand Avenue,North Branch Chicago River at Grand Avenue,Fecal Coliform ,CFU/100mL,2004,12,880,3600,1500,North Branch Chicago River,-9756156.248665709,5144758.297382973
Halsted Street,Little Calumet River at Halsted Street,Fecal Coliform ,CFU/100mL,2004,12,1200,15000,2600,Little Calumet River,-9756147.689317683,5109826.122291395
Harlem Avenue,Chicago Sanitary and Ship Canal at Harlem Avenue,Fecal Coliform ,CFU/100mL,2004,12,690,12000,2500,Chicago Sanitary and Ship Canal,-9774026.337077957,5131234.839862472
Higgins Road,Salt Creek at Higgins Road,Fecal Coliform ,CFU/100mL,2004,11,9,750,80,Salt Creek,-9797375.60963822,5165675.359292448
Indiana Avenue,Little Calumet River at Indiana Avenue,Fecal Coliform ,CFU/100mL,2004,9,30,760,60,Little Calumet River,-9753472.181457821,5108772.571885121
Joe Orr Road,Thorn Creek at Joe Orr Road,Fecal Coliform ,CFU/100mL,2004,7,110,5300,3100,Thorn Creek,-9754419.852949658,5089457.720876058
Lake Shore Drive,Chicago River at Lake Shore Drive,Fecal Coliform ,CFU/100mL,2004,9,9,420,40,Chicago River,-9753112.184339533,5144283.186382862
Lake Street,West Branch Du Page River at Lake Street,Fecal Coliform ,CFU/100mL,2004,12,120,9200,1260,West Branch Du Page River,-9810939.89297938,5157781.364521299
Lake-Cook Road,Middle Fork North Branch Chicago River at Lake-Cook Road,Fecal Coliform ,CFU/100mL,2004,10,90,5100,625,Middle Fork North Branch Chicago River,-9775428.966959778,5183330.473761027
Lake-Cook Road,Skokie River at Lake-Cook Road,Fecal Coliform ,CFU/100mL,2004,10,100,5900,1200,Skokie River,-9773171.65434657,5183881.030230567
Lake-Cook Road,Buffalo Creek at Lake-Cook Road,Fecal Coliform ,CFU/100mL,2004,7,40,1500,270,Buffalo Creek,-9792683.493154097,5183751.728609537
Lake-Cook Road,Des Plaines River at Lake-Cook Road,Fecal Coliform ,CFU/100mL,2004,11,70,680,270,Des Plaines River,-9786103.272410415,5183885.200209065
Lockport Powerhouse,Chicago Sanitary and Ship Canal at Lockport Powerhouse Forebay,Fecal Coliform ,CFU/100mL,2004,52,9,3900,160,Chicago Sanitary and Ship Canal,-9804834.016711399,5096870.642820761
Loomis Street,South Branch Chicago River at Loomis Street,Fecal Coliform ,CFU/100mL,2004,12,9,670,215,South Branch Chicago River,-9758326.630046986,5137947.951214144
Madison Street,South Branch Chicago River at Madison Street,Fecal Coliform ,CFU/100mL,2004,12,290,2000,600,South Branch Chicago River,-9755836.894673718,5143332.001117509
Material Service Road,Des Plaines River at Material Service Road,Fecal Coliform ,CFU/100mL,2004,11,10,950,180,Des Plaines River,-9803757.593335949,5100729.017568359
Oakton Street,North Shore Channel at Oakton Street,Fecal Coliform ,CFU/100mL,2004,12,140,19000,745,North Shore Channel,-9763838.713194087,5164984.791142569
Oakton Street,Des Plaines River at Oakton Street,Fecal Coliform ,CFU/100mL,2004,11,70,3100,220,Des Plaines River,-9782189.77125312,5164756.208222484
Ogden Avenue,Des Plaines River at Ogden Avenue,Fecal Coliform ,CFU/100mL,2004,11,120,4900,1200,Des Plaines River,-9775033.160497827,5134155.08934849
Roosevelt Road,Des Plaines River at Roosevelt Road,Fecal Coliform ,CFU/100mL,2004,11,60,4700,720,Des Plaines River,-9776892.815460142,5140724.864266957
Route 19,Poplar Creek at Route 19,Fecal Coliform ,CFU/100mL,2004,11,9,2400,130,Poplar Creek,-9823047.74711789,5165577.94301833
Route 83,Calumet-Sag Channel at Route 83,Fecal Coliform ,CFU/100mL,2004,10,20,940,220,Calumet-Sag Channel,-9789029.93158179,5115601.921870255
Route 83,Chicago Sanitary and Ship Canal at Route 83,Fecal Coliform ,CFU/100mL,2004,12,200,6200,935,Chicago Sanitary and Ship Canal,-9789421.360370245,5116449.74955103
Springinsguth Rd.,West Branch DuPage River at Springinsguth Road,Fecal Coliform ,CFU/100mL,2004,10,290,22000,4400,West Branch Du Page River,-9809372.143319122,5162219.006850576
Stephen Street,Des Plaines River at Stephen Street,Fecal Coliform ,CFU/100mL,2004,11,20,6400,140,Des Plaines River,-9796385.089554068,5113414.579669373
Stephen Street,Chicago Sanitary and Ship Canal at Stephen Street,Fecal Coliform ,CFU/100mL,2004,12,99,1200,410,Chicago Sanitary and Ship Canal,-9796052.154215598,5113077.68374999
Touhy Avenue,North Shore Channel at Touhy Avenue,Fecal Coliform ,CFU/100mL,2004,12,790,22000,5200,North Shore Channel,-9763880.193364626,5162772.158302309
Walnut Street,West Branch Du Page River at Walnut Street,Fecal Coliform ,CFU/100mL,2004,11,40,8600,3000,West Branch Du Page River,-9811290.549648687,5160344.011074602
Wells Street,Chicago River at Wells Street,Fecal Coliform ,CFU/100mL,2004,12,9,600,115,Chicago River,-9755339.676982595,5144145.544547021
Wentworth Avenue,Little Calumet River at Wentworth Avenue,Fecal Coliform ,CFU/100mL,2004,9,220,14000,1100,Little Calumet River,-9743762.861862704,5099049.677060608
Wille Road,Higgins Creek at Wille Road,Fecal Coliform ,CFU/100mL,2004,11,9,3500,120,Higgins Creek,-9789066.534741784,5163778.873133089
Willow Springs Road,Des Plaines River at Willow Springs Road,Fecal Coliform ,CFU/100mL,2004,11,30,2600,260,Des Plaines River,-9782918.22214516,5121485.94585754
Wilson Avenue,North Branch Chicago River at Wilson Avenue,Fecal Coliform ,CFU/100mL,2004,12,2200,22000,5300,North Branch Chicago River,-9762427.895694703,5155720.021993471
Wolf Road,Salt Creek at Wolf Road,Fecal Coliform ,CFU/100mL,2004,11,80,1500,240,Salt Creek,-9785016.345950183,5134927.534095098
130th Street,Calumet River at 130th Street,Fecal Coliform ,CFU/100mL,2003,10,9,2500,10,Calumet River,-9748530.69045206,5110104.230203494
170th Street,Thorn Creek at 170th Street,Fecal Coliform ,CFU/100mL,2003,10,210,52000,885,Thorn Creek,-9748874.28283881,5099238.777878965
Albany Avenue,North Branch Chicago River at Albany Avenue,Fecal Coliform ,CFU/100mL,2003,10,670,13000,930,North Branch Chicago River,-9764088.462110577,5156857.124687181
Archer Avenue,Bubbly Creek at Archer Avenue,Fecal Coliform ,CFU/100mL,2003,12,40,8000,270,Bubbly Creek,-9758696.948071491,5136817.240627698
Arlington Heights Road,Salt Creek at Arlington Heights Road,Fecal Coliform ,CFU/100mL,2003,12,40,67000,680,Salt Creek,-9796254.99295483,5162818.28541295
Ashland Avenue,Calumet-Sag Channel at Ashland Avenue,Fecal Coliform ,CFU/100mL,2003,12,140,48000,2200,Calumet-Sag Channel,-9758306.686186207,5109440.062465825
Ashland Avenue,Little Calumet River at Ashland Avenue,Fecal Coliform ,CFU/100mL,2003,10,580,43000,1300,Little Calumet River,-9758345.734333793,5108959.791525536
Belmont Avenue,Des Plaines River at Belmont Avenue,Fecal Coliform ,CFU/100mL,2003,12,60,10000,995,Des Plaines River,-9779371.53102385,5151588.097147647
Brookfield Avenue,Salt Creek at Brookfield Avenue,Fecal Coliform ,CFU/100mL,2003,10,560,64000,4350,Salt Creek,-9778479.118246686,5134478.740255858
Burnham Avenue ,Wolf Lake Drain at Burnham Avenue,Fecal Coliform ,CFU/100mL,2003,12,9,190,40,Wolf Lake Drain,-9744778.986089032,5110875.941051556
Burnham Avenue,Grand Calumet River at Burnham Avenue,Fecal Coliform ,CFU/100mL,2003,10,40,500000,525,Grand Calumet River,-9744810.951107476,5105915.20396417
Central Street,North Shore Channel at Central Street,Fecal Coliform ,CFU/100mL,2003,9,9,5700,240,North Shore Channel,-9761286.946422856,5170628.6171330195
Cicero Avenue,Chicago Sanitary and Ship Canal at Cicero Avenue,Fecal Coliform ,CFU/100mL,2003,12,9,2000,150,Chicago Sanitary and Ship Canal,-9767527.508297497,5134013.305608013
Cicero Avenue,Calumet-Sag Channel at Cicero Avenue,Fecal Coliform ,CFU/100mL,2003,11,90,24000,1100,Calumet-Sag Channel,-9766975.298081215,5109491.834437173
Damen Avenue,Chicago Sanitary and Ship Canal at Damen Avenue,Fecal Coliform ,CFU/100mL,2003,11,30,2400,210,Chicago Sanitary and Ship Canal,-9759974.102935709,5137287.498239143
Dempster Street,North Branch Chicago River at Dempster Street,Fecal Coliform ,CFU/100mL,2003,11,260,6200,1400,North Branch Chicago River,-9772519.197048591,5167261.607014383
Devon Avenue,Salt Creek at Devon Avenue,Fecal Coliform ,CFU/100mL,2003,12,420,100000,1150,Salt Creek,-9795587.075606022,5159923.790866642
Diversey Parkway,North Branch Chicago River at Diversey Parkway,Fecal Coliform ,CFU/100mL,2003,12,1500,13000,3550,North Branch Chicago River,-9760793.273420712,5150867.342273781
Dundee Road,West Fork North Branch Chicago River at Dundee Road,Fecal Coliform ,CFU/100mL,2003,3,1900,5400,5100,West Fork North Branch Chicago River,-9777719.3660057,5181767.818476338
Elmhurst Road,Higgins Creek at Elmhurst Road,Fecal Coliform ,CFU/100mL,2003,5,3800,20000,6900,Higgins Creek,-9789503.463971145,5164194.269628853
Ewing Avenue,Calumet River at Ewing Avenue,Fecal Coliform ,CFU/100mL,2003,11,10,30,10,Calumet River,-9745075.86152176,5120263.120285954
Foster Avenue,North Shore Channel at Foster Avenue,Fecal Coliform ,CFU/100mL,2003,12,3000,22000,9100,North Shore Channel,-9763248.504184216,5157380.484896455
Frontage Road,Skokie River at Frontage Road,Fecal Coliform ,CFU/100mL,2003,12,20,2900,265,Skokie River,-9769467.187323028,5174142.560835846
Glenview Road,North Branch Chicago River at Glenview Road,Fecal Coliform ,CFU/100mL,2003,3,170,2300,1200,North Branch Chicago River,-9770990.71844705,5171319.185344051
Golf Road,West Fork North Branch Chicago River at Golf Road,Fecal Coliform ,CFU/100mL,2003,8,450,2900,655,West Fork North Branch Chicago River,-9771841.694236573,5169273.313312094
Grand Avenue,North Branch Chicago River at Grand Avenue,Fecal Coliform ,CFU/100mL,2003,12,340,35000,2450,North Branch Chicago River,-9756156.248665709,5144758.297382973
Halsted Street,Little Calumet River at Halsted Street,Fecal Coliform ,CFU/100mL,2003,11,730,15000,3600,Little Calumet River,-9756147.689317683,5109826.122291395
Harlem Avenue,Chicago Sanitary and Ship Canal at Harlem Avenue,Fecal Coliform ,CFU/100mL,2003,12,940,29000,4000,Chicago Sanitary and Ship Canal,-9774026.337077957,5131234.839862472
Higgins Road,Salt Creek at Higgins Road,Fecal Coliform ,CFU/100mL,2003,9,30,16000,260,Salt Creek,-9797375.60963822,5165675.359292448
Indiana Avenue,Little Calumet River at Indiana Avenue,Fecal Coliform ,CFU/100mL,2003,11,10,3600,70,Little Calumet River,-9753472.181457821,5108772.571885121
Joe Orr Road,Thorn Creek at Joe Orr Road,Fecal Coliform ,CFU/100mL,2003,3,130,24000,8000,Thorn Creek,-9754419.852949658,5089457.720876058
Lake Shore Drive,Chicago River at Lake Shore Drive,Fecal Coliform ,CFU/100mL,2003,10,9,420,55,Chicago River,-9753112.184339533,5144283.186382862
Lake Street,West Branch Du Page River at Lake Street,Fecal Coliform ,CFU/100mL,2003,12,190,20000,2000,West Branch Du Page River,-9810939.89297938,5157781.364521299
Lake-Cook Road,Skokie River at Lake-Cook Road,Fecal Coliform ,CFU/100mL,2003,9,110,1700,500,Skokie River,-9773171.65434657,5183881.030230567
Lake-Cook Road,Middle Fork North Branch Chicago River at Lake-Cook Road,Fecal Coliform ,CFU/100mL,2003,9,120,10000,800,Middle Fork North Branch Chicago River,-9775428.966959778,5183330.473761027
Lake-Cook Road,Des Plaines River at Lake-Cook Road,Fecal Coliform ,CFU/100mL,2003,12,90,5600,445,Des Plaines River,-9786103.272410415,5183885.200209065
Lake-Cook Road,Buffalo Creek at Lake-Cook Road,Fecal Coliform ,CFU/100mL,2003,8,90,10000,785,Buffalo Creek,-9792683.493154097,5183751.728609537
Lockport Powerhouse,Chicago Sanitary and Ship Canal at Lockport Powerhouse Forebay,Fecal Coliform ,CFU/100mL,2003,52,9,3400,140,Chicago Sanitary and Ship Canal,-9804834.016711399,5096870.642820761
Loomis Street,South Branch Chicago River at Loomis Street,Fecal Coliform ,CFU/100mL,2003,12,20,1500,170,South Branch Chicago River,-9758326.630046986,5137947.951214144
Madison Street,South Branch Chicago River at Madison Street,Fecal Coliform ,CFU/100mL,2003,11,160,1500,940,South Branch Chicago River,-9755836.894673718,5143332.001117509
Material Service Road,Des Plaines River at Material Service Road,Fecal Coliform ,CFU/100mL,2003,11,130,2500,620,Des Plaines River,-9803757.593335949,5100729.017568359
Oakton Street,North Shore Channel at Oakton Street,Fecal Coliform ,CFU/100mL,2003,10,140,350000,1045,North Shore Channel,-9763838.713194087,5164984.791142569
Oakton Street,Des Plaines River at Oakton Street,Fecal Coliform ,CFU/100mL,2003,10,180,54000,850,Des Plaines River,-9782189.77125312,5164756.208222484
Ogden Avenue,Des Plaines River at Ogden Avenue,Fecal Coliform ,CFU/100mL,2003,5,180,7600,1000,Des Plaines River,-9775033.160497827,5134155.08934849
Roosevelt Road,Des Plaines River at Roosevelt Road,Fecal Coliform ,CFU/100mL,2003,7,99,12000,3000,Des Plaines River,-9776892.815460142,5140724.864266957
Route 19,Poplar Creek at Route 19,Fecal Coliform ,CFU/100mL,2003,10,20,23000,170,Poplar Creek,-9823047.74711789,5165577.94301833
Route 83,Chicago Sanitary and Ship Canal at Route 83,Fecal Coliform ,CFU/100mL,2003,12,140,20000,735,Chicago Sanitary and Ship Canal,-9789421.360370245,5116449.74955103
Route 83,Calumet-Sag Channel at Route 83,Fecal Coliform ,CFU/100mL,2003,11,9,12000,90,Calumet-Sag Channel,-9789029.93158179,5115601.921870255
Stephen Street,Des Plaines River at Stephen Street,Fecal Coliform ,CFU/100mL,2003,11,50,4000,720,Des Plaines River,-9796385.089554068,5113414.579669373
Stephen Street,Chicago Sanitary and Ship Canal at Stephen Street,Fecal Coliform ,CFU/100mL,2003,12,20,2200,425,Chicago Sanitary and Ship Canal,-9796052.154215598,5113077.68374999
Touhy Avenue,North Shore Channel at Touhy Avenue,Fecal Coliform ,CFU/100mL,2003,12,2800,23000,8350,North Shore Channel,-9763880.193364626,5162772.158302309
Walnut Street,West Branch Du Page River at Walnut Street,Fecal Coliform ,CFU/100mL,2003,11,70,23000,4500,West Branch Du Page River,-9811290.549648687,5160344.011074602
Wells Street,Chicago River at Wells Street,Fecal Coliform ,CFU/100mL,2003,12,90,1000,260,Chicago River,-9755339.676982595,5144145.544547021
Wentworth Avenue,Little Calumet River at Wentworth Avenue,Fecal Coliform ,CFU/100mL,2003,10,330,21000,2500,Little Calumet River,-9743762.861862704,5099049.677060608
Wille Road,Higgins Creek at Wille Road,Fecal Coliform ,CFU/100mL,2003,12,10,16000,810,Higgins Creek,-9789066.534741784,5163778.873133089
Willow Springs Road,Des Plaines River at Willow Springs Road,Fecal Coliform ,CFU/100mL,2003,10,90,34000,1900,Des Plaines River,-9782918.22214516,5121485.94585754
Wilson Avenue,North Branch Chicago River at Wilson Avenue,Fecal Coliform ,CFU/100mL,2003,12,3200,12000,6300,North Branch Chicago River,-9762427.895694703,5155720.021993471
Wolf Road,Salt Creek at Wolf Road,Fecal Coliform ,CFU/100mL,2003,12,160,30000,2650,Salt Creek,-9785016.345950183,5134927.534095098
130th Street,Calumet River at 130th Street,Fecal Coliform ,CFU/100mL,2002,12,9,60,15,Calumet River,-9748530.69045206,5110104.230203494
170th Street,Thorn Creek at 170th Street,Fecal Coliform ,CFU/100mL,2002,12,70,7600,505,Thorn Creek,-9748874.28283881,5099238.777878965
Albany Avenue,North Branch Chicago River at Albany Avenue,Fecal Coliform ,CFU/100mL,2002,12,250,25000,1035,North Branch Chicago River,-9764088.462110577,5156857.124687181
Archer Avenue,Bubbly Creek at Archer Avenue,Fecal Coliform ,CFU/100mL,2002,12,40,88000,425,Bubbly Creek,-9758696.948071491,5136817.240627698
Arlington Heights Road,Salt Creek at Arlington Heights Road,Fecal Coliform ,CFU/100mL,2002,10,20,2500,345,Salt Creek,-9796254.99295483,5162818.28541295
Ashland Avenue,Little Calumet River at Ashland Avenue,Fecal Coliform ,CFU/100mL,2002,12,100,3600,450,Little Calumet River,-9758345.734333793,5108959.791525536
Ashland Avenue,Calumet-Sag Channel at Ashland Avenue,Fecal Coliform ,CFU/100mL,2002,12,250,3300,1200,Calumet-Sag Channel,-9758306.686186207,5109440.062465825
Belmont Avenue,Des Plaines River at Belmont Avenue,Fecal Coliform ,CFU/100mL,2002,12,10,33000,710,Des Plaines River,-9779371.53102385,5151588.097147647
Brookfield Avenue,Salt Creek at Brookfield Avenue,Fecal Coliform ,CFU/100mL,2002,6,340,110000,820,Salt Creek,-9778479.118246686,5134478.740255858
Burnham Avenue ,Wolf Lake Drain at Burnham Avenue,Fecal Coliform ,CFU/100mL,2002,12,9,30,10,Wolf Lake Drain,-9744778.986089032,5110875.941051556
Burnham Avenue,Grand Calumet River at Burnham Avenue,Fecal Coliform ,CFU/100mL,2002,11,90,20000,420,Grand Calumet River,-9744810.951107476,5105915.20396417
Central Street,North Shore Channel at Central Street,Fecal Coliform ,CFU/100mL,2002,9,9,6900,570,North Shore Channel,-9761286.946422856,5170628.6171330195
Cicero Avenue,Chicago Sanitary and Ship Canal at Cicero Avenue,Fecal Coliform ,CFU/100mL,2002,12,40,3100,235,Chicago Sanitary and Ship Canal,-9767527.508297497,5134013.305608013
Cicero Avenue,Calumet-Sag Channel at Cicero Avenue,Fecal Coliform ,CFU/100mL,2002,12,20,2500,640,Calumet-Sag Channel,-9766975.298081215,5109491.834437173
Dempster Street,North Branch Chicago River at Dempster Street,Fecal Coliform ,CFU/100mL,2002,12,240,14000,865,North Branch Chicago River,-9772519.197048591,5167261.607014383
Devon Avenue,Salt Creek at Devon Avenue,Fecal Coliform ,CFU/100mL,2002,10,110,6000,915,Salt Creek,-9795587.075606022,5159923.790866642
Diversey Parkway,North Branch Chicago River at Diversey Parkway,Fecal Coliform ,CFU/100mL,2002,12,1400,71000,5100,North Branch Chicago River,-9760793.273420712,5150867.342273781
Dundee Road,West Fork North Branch Chicago River at Dundee Road,Fecal Coliform ,CFU/100mL,2002,6,170,5000,2330,West Fork North Branch Chicago River,-9777719.3660057,5181767.818476338
Elmhurst Road,Higgins Creek at Elmhurst Road,Fecal Coliform ,CFU/100mL,2002,6,20,1100000,2450,Higgins Creek,-9789503.463971145,5164194.269628853
Ewing Avenue,Calumet River at Ewing Avenue,Fecal Coliform ,CFU/100mL,2002,12,9,30,10,Calumet River,-9745075.86152176,5120263.120285954
Foster Avenue,North Shore Channel at Foster Avenue,Fecal Coliform ,CFU/100mL,2002,12,4000,31000,9850,North Shore Channel,-9763248.504184216,5157380.484896455
Frontage Road,Skokie River at Frontage Road,Fecal Coliform ,CFU/100mL,2002,12,130,1200,330,Skokie River,-9769467.187323028,5174142.560835846
Glenview Road,North Branch Chicago River at Glenview Road,Fecal Coliform ,CFU/100mL,2002,9,190,4600,1100,North Branch Chicago River,-9770990.71844705,5171319.185344051
Golf Road,West Fork North Branch Chicago River at Golf Road,Fecal Coliform ,CFU/100mL,2002,11,100,4000,580,West Fork North Branch Chicago River,-9771841.694236573,5169273.313312094
Grand Avenue,North Branch Chicago River at Grand Avenue,Fecal Coliform ,CFU/100mL,2002,12,500,11000,1615,North Branch Chicago River,-9756156.248665709,5144758.297382973
Halsted Street,Little Calumet River at Halsted Street,Fecal Coliform ,CFU/100mL,2002,12,540,4100,2200,Little Calumet River,-9756147.689317683,5109826.122291395
Harlem Avenue,Chicago Sanitary and Ship Canal at Harlem Avenue,Fecal Coliform ,CFU/100mL,2002,12,1400,13000,3650,Chicago Sanitary and Ship Canal,-9774026.337077957,5131234.839862472
Higgins Road,Salt Creek at Higgins Road,Fecal Coliform ,CFU/100mL,2002,8,10,7700,40,Salt Creek,-9797375.60963822,5165675.359292448
Indiana Avenue,Little Calumet River at Indiana Avenue,Fecal Coliform ,CFU/100mL,2002,12,10,990,60,Little Calumet River,-9753472.181457821,5108772.571885121
Joe Orr Road,Thorn Creek at Joe Orr Road,Fecal Coliform ,CFU/100mL,2002,7,80,12000,2000,Thorn Creek,-9754419.852949658,5089457.720876058
Lake Shore Drive,Chicago River at Lake Shore Drive,Fecal Coliform ,CFU/100mL,2002,12,9,250,40,Chicago River,-9753112.184339533,5144283.186382862
Lake Street,West Branch Du Page River at Lake Street,Fecal Coliform ,CFU/100mL,2002,12,90,43000,2300,West Branch Du Page River,-9810939.89297938,5157781.364521299
Lake-Cook Road,Des Plaines River at Lake-Cook Road,Fecal Coliform ,CFU/100mL,2002,12,40,6600,310,Des Plaines River,-9786103.272410415,5183885.200209065
Lake-Cook Road,Buffalo Creek at Lake-Cook Road,Fecal Coliform ,CFU/100mL,2002,7,10,5200,700,Buffalo Creek,-9792683.493154097,5183751.728609537
Lake-Cook Road,Skokie River at Lake-Cook Road,Fecal Coliform ,CFU/100mL,2002,10,50,11000,890,Skokie River,-9773171.65434657,5183881.030230567
Lake-Cook Road,Middle Fork North Branch Chicago River at Lake-Cook Road,Fecal Coliform ,CFU/100mL,2002,10,380,33000,815,Middle Fork North Branch Chicago River,-9775428.966959778,5183330.473761027
Lockport Powerhouse,Chicago Sanitary and Ship Canal at Lockport Powerhouse Forebay,Fecal Coliform ,CFU/100mL,2002,51,9,28000,140,Chicago Sanitary and Ship Canal,-9804834.016711399,5096870.642820761
