Station Number,Station Name,Station Description,Parameter Name,Parameter Description,Units of Measure,Year,Result Count,Result Average,Result Min,Result Max,Waterway,x,y
32,Lake-Cook Road,Skokie River at Lake-Cook Road,TDS,Total Dissolved Solids,mg/L,2010,9,767,300,1626,Skokie River,-9773171.65434657,5183881.030230567
34,Dempster Street,North Branch Chicago River at Dempster Street,TDS,Total Dissolved Solids,mg/L,2010,8,883,516,1664,North Branch Chicago River,-9772519.197048591,5167261.607014383
35,Central Street,North Shore Channel at Central Street,TDS,Total Dissolved Solids,mg/L,2010,8,248,178,388,North Shore Channel,-9761286.946422856,5170628.6171330195
36,Touhy Avenue,North Shore Channel at Touhy Avenue,TDS,Total Dissolved Solids,mg/L,2010,11,527,296,1092,North Shore Channel,-9763880.193364626,5162772.158302309
37,Wilson Avenue,North Branch Chicago River at Wilson Avenue,TDS,Total Dissolved Solids,mg/L,2010,12,676,346,1208,North Branch Chicago River,-9762427.895694703,5155720.021993471
39,Madison Street,South Branch Chicago River at Madison Street,TDS,Total Dissolved Solids,mg/L,2010,12,522,286,1184,South Branch Chicago River,-9755836.894673718,5143332.001117509
40,Damen Avenue,Chicago Sanitary and Ship Canal at Damen Avenue,TDS,Total Dissolved Solids,mg/L,2010,12,560,324,1062,Chicago Sanitary and Ship Canal,-9759974.102935709,5137287.498239143
41,Harlem Avenue,Chicago Sanitary and Ship Canal at Harlem Avenue,TDS,Total Dissolved Solids,mg/L,2010,9,614,364,812,Chicago Sanitary and Ship Canal,-9774026.337077957,5131234.839862472
42,Route 83,Chicago Sanitary and Ship Canal at Route 83,TDS,Total Dissolved Solids,mg/L,2010,12,629,408,1178,Chicago Sanitary and Ship Canal,-9789421.360370245,5116449.74955103
43,Route 83,Calumet-Sag Channel at Route 83,TDS,Total Dissolved Solids,mg/L,2010,11,665,362,1166,Calumet-Sag Channel,-9789029.93158179,5115601.921870255
46,Grand Avenue,North Branch Chicago River at Grand Avenue,TDS,Total Dissolved Solids,mg/L,2010,12,584,352,998,North Branch Chicago River,-9756156.248665709,5144758.297382973
48,Stephen Street,Chicago Sanitary and Ship Canal at Stephen Street,TDS,Total Dissolved Solids,mg/L,2010,12,656,396,1268,Chicago Sanitary and Ship Canal,-9796052.154215598,5113077.68374999
49,Ewing Avenue,Calumet River at Ewing Avenue,TDS,Total Dissolved Solids,mg/L,2010,6,224,152,278,Calumet River,-9745075.86152176,5120263.120285954
50,Burnham Avenue ,Wolf Lake Drain at Burnham Avenue,TDS,Total Dissolved Solids,mg/L,2010,11,323,254,400,Wolf Lake Drain,-9744778.986089032,5110875.941051556
52,Wentworth Avenue,Little Calumet River at Wentworth Avenue,TDS,Total Dissolved Solids,mg/L,2010,11,572,278,1102,Little Calumet River,-9743762.861862704,5099049.677060608
54,Joe Orr Road,Thorn Creek at Joe Orr Road,TDS,Total Dissolved Solids,mg/L,2010,9,1356,746,2276,Thorn Creek,-9754419.852949658,5089457.720876058
55,130th Street,Calumet River at 130th Street,TDS,Total Dissolved Solids,mg/L,2010,10,357,196,556,Calumet River,-9748530.69045206,5110104.230203494
56,Indiana Avenue,Little Calumet River at Indiana Avenue,TDS,Total Dissolved Solids,mg/L,2010,10,407,208,658,Little Calumet River,-9753472.181457821,5108772.571885121
57,Ashland Avenue,Little Calumet River at Ashland Avenue,TDS,Total Dissolved Solids,mg/L,2010,10,774,312,1678,Little Calumet River,-9758345.734333793,5108959.791525536
58,Ashland Avenue,Calumet-Sag Channel at Ashland Avenue,TDS,Total Dissolved Solids,mg/L,2010,10,657,376,1068,Calumet-Sag Channel,-9758306.686186207,5109440.062465825
59,Cicero Avenue,Calumet-Sag Channel at Cicero Avenue,TDS,Total Dissolved Solids,mg/L,2010,10,598,234,882,Calumet-Sag Channel,-9766975.298081215,5109491.834437173
64,Lake Street,West Branch Du Page River at Lake Street,TDS,Total Dissolved Solids,mg/L,2010,6,912,560,1714,West Branch Du Page River,-9810939.89297938,5157781.364521299
73,Diversey Parkway,North Branch Chicago River at Diversey Parkway,TDS,Total Dissolved Solids,mg/L,2010,12,628,346,1010,North Branch Chicago River,-9760793.273420712,5150867.342273781
74,Lake Shore Drive,Chicago River at Lake Shore Drive,TDS,Total Dissolved Solids,mg/L,2010,11,309,158,724,Chicago River,-9753112.184339533,5144283.186382862
75,Cicero Avenue,Chicago Sanitary and Ship Canal at Cicero Avenue,TDS,Total Dissolved Solids,mg/L,2010,12,533,324,812,Chicago Sanitary and Ship Canal,-9767527.508297497,5134013.305608013
76,Halsted Street,Little Calumet River at Halsted Street,TDS,Total Dissolved Solids,mg/L,2010,10,579,318,844,Little Calumet River,-9756147.689317683,5109826.122291395
77,Elmhurst Road,Higgins Creek at Elmhurst Road,TDS,Total Dissolved Solids,mg/L,2010,1,1162,1162,1162,Higgins Creek,-9789503.463971145,5164194.269628853
78,Wille Road,Higgins Creek at Wille Road,TDS,Total Dissolved Solids,mg/L,2010,9,758,460,1260,Higgins Creek,-9789066.534741784,5163778.873133089
79,Higgins Road,Salt Creek at Higgins Road,TDS,Total Dissolved Solids,mg/L,2010,8,726,540,930,Salt Creek,-9797375.60963822,5165675.359292448
80,Arlington Heights Road,Salt Creek at Arlington Heights Road,TDS,Total Dissolved Solids,mg/L,2010,12,820,478,1584,Salt Creek,-9796254.99295483,5162818.28541295
86,Burnham Avenue,Grand Calumet River at Burnham Avenue,TDS,Total Dissolved Solids,mg/L,2010,7,556,128,820,Grand Calumet River,-9744810.951107476,5105915.20396417
89,Walnut Street,West Branch Du Page River at Walnut Street,TDS,Total Dissolved Solids,mg/L,2010,12,633,464,1090,West Branch Du Page River,-9811290.549648687,5160344.011074602
90,Route 19,Poplar Creek at Route 19,TDS,Total Dissolved Solids,mg/L,2010,10,799,530,1688,Poplar Creek,-9823047.74711789,5165577.94301833
91,Material Service Road,Des Plaines River at Material Service Road,TDS,Total Dissolved Solids,mg/L,2010,12,739,420,1844,Des Plaines River,-9803757.593335949,5100729.017568359
92,Lockport Powerhouse,Chicago Sanitary and Ship Canal at Lockport Powerhouse Forebay,TDS,Total Dissolved Solids,mg/L,2010,51,658,294,1718,Chicago Sanitary and Ship Canal,-9804834.016711399,5096870.642820761
96,Albany Avenue,North Branch Chicago River at Albany Avenue,TDS,Total Dissolved Solids,mg/L,2010,11,868,418,1724,North Branch Chicago River,-9764088.462110577,5156857.124687181
97,170th Street,Thorn Creek at 170th Street,TDS,Total Dissolved Solids,mg/L,2010,11,1020,436,2116,Thorn Creek,-9748874.28283881,5099238.777878965
99,Archer Avenue,Bubbly Creek at Archer Avenue,TDS,Total Dissolved Solids,mg/L,2010,10,553,354,844,Bubbly Creek,-9758696.948071491,5136817.240627698
100,Wells Street,Chicago River at Wells Street,TDS,Total Dissolved Solids,mg/L,2011,12,501,270,864,Chicago River,-9755339.676982595,5144145.544547021
101,Foster Avenue,North Shore Channel at Foster Avenue,TDS,Total Dissolved Solids,mg/L,2011,12,618,292,1920,North Shore Channel,-9763248.504184216,5157380.484896455
102,Oakton Street,North Shore Channel at Oakton Street,TDS,Total Dissolved Solids,mg/L,2011,12,483,168,862,North Shore Channel,-9763838.713194087,5164984.791142569
103,Golf Road,West Fork North Branch Chicago River at Golf Road,TDS,Total Dissolved Solids,mg/L,2011,11,1039,344,2552,West Fork North Branch Chicago River,-9771841.694236573,5169273.313312094
104,Glenview Road,North Branch Chicago River at Glenview Road,TDS,Total Dissolved Solids,mg/L,2011,12,680,304,1216,North Branch Chicago River,-9770990.71844705,5171319.185344051
105,Frontage Road,Skokie River at Frontage Road,TDS,Total Dissolved Solids,mg/L,2011,12,651,360,904,Skokie River,-9769467.187323028,5174142.560835846
106,Dundee Road,West Fork North Branch Chicago River at Dundee Road,TDS,Total Dissolved Solids,mg/L,2011,10,1258,442,3628,West Fork North Branch Chicago River,-9777719.3660057,5181767.818476338
108,Loomis Street,South Branch Chicago River at Loomis Street,TDS,Total Dissolved Solids,mg/L,2011,12,566,298,948,South Branch Chicago River,-9758326.630046986,5137947.951214144
109,Brookfield Avenue,Salt Creek at Brookfield Avenue,TDS,Total Dissolved Solids,mg/L,2011,11,789,520,1364,Salt Creek,-9778479.118246686,5134478.740255858
110,Springinsguth Rd.,West Branch DuPage River at Springinsguth Road,TDS,Total Dissolved Solids,mg/L,2011,10,854,522,1272,West Branch Du Page River,-9809372.143319122,5162219.006850576
111,Arlington Dr.,West Branch DuPage River at Arlington Drive,TDS,Total Dissolved Solids,mg/L,2011,12,694,492,1022,West Branch DuPage River,-9811547.219382191,5157233.888994125
12,Lake-Cook Road,Buffalo Creek at Lake-Cook Road,TDS,Total Dissolved Solids,mg/L,2011,9,764,494,1098,Buffalo Creek,-9792683.493154097,5183751.728609537
13,Lake-Cook Road,Des Plaines River at Lake-Cook Road,TDS,Total Dissolved Solids,mg/L,2011,11,624,466,874,Des Plaines River,-9786103.272410415,5183885.200209065
17,Oakton Street,Des Plaines River at Oakton Street,TDS,Total Dissolved Solids,mg/L,2011,11,665,488,964,Des Plaines River,-9782189.77125312,5164756.208222484
18,Devon Avenue,Salt Creek at Devon Avenue,TDS,Total Dissolved Solids,mg/L,2011,11,790,480,1504,Salt Creek,-9795587.075606022,5159923.790866642
19,Belmont Avenue,Des Plaines River at Belmont Avenue,TDS,Total Dissolved Solids,mg/L,2011,11,672,448,1042,Des Plaines River,-9779371.53102385,5151588.097147647
20,Roosevelt Road,Des Plaines River at Roosevelt Road,TDS,Total Dissolved Solids,mg/L,2011,11,687,456,1080,Des Plaines River,-9776892.815460142,5140724.864266957
22,Ogden Avenue,Des Plaines River at Ogden Avenue,TDS,Total Dissolved Solids,mg/L,2011,11,707,476,1100,Des Plaines River,-9775033.160497827,5134155.08934849
23,Willow Springs Road,Des Plaines River at Willow Springs Road,TDS,Total Dissolved Solids,mg/L,2011,11,712,484,1128,Des Plaines River,-9782918.22214516,5121485.94585754
24,Wolf Road,Salt Creek at Wolf Road,TDS,Total Dissolved Solids,mg/L,2011,11,799,536,1416,Salt Creek,-9785016.345950183,5134927.534095098
29,Stephen Street,Des Plaines River at Stephen Street,TDS,Total Dissolved Solids,mg/L,2011,11,696,454,1102,Des Plaines River,-9796385.089554068,5113414.579669373
31,Lake-Cook Road,Middle Fork North Branch Chicago River at Lake-Cook Road,TDS,Total Dissolved Solids,mg/L,2011,9,747,326,980,Middle Fork North Branch Chicago River,-9775428.966959778,5183330.473761027
32,Lake-Cook Road,Skokie River at Lake-Cook Road,TDS,Total Dissolved Solids,mg/L,2011,10,690,318,982,Skokie River,-9773171.65434657,5183881.030230567
34,Dempster Street,North Branch Chicago River at Dempster Street,TDS,Total Dissolved Solids,mg/L,2011,11,718,320,1052,North Branch Chicago River,-9772519.197048591,5167261.607014383
35,Central Street,North Shore Channel at Central Street,TDS,Total Dissolved Solids,mg/L,2011,8,305,164,714,North Shore Channel,-9761286.946422856,5170628.6171330195
36,Touhy Avenue,North Shore Channel at Touhy Avenue,TDS,Total Dissolved Solids,mg/L,2011,12,636,310,2094,North Shore Channel,-9763880.193364626,5162772.158302309
37,Wilson Avenue,North Branch Chicago River at Wilson Avenue,TDS,Total Dissolved Solids,mg/L,2011,12,645,356,1676,North Branch Chicago River,-9762427.895694703,5155720.021993471
39,Madison Street,South Branch Chicago River at Madison Street,TDS,Total Dissolved Solids,mg/L,2011,6,685,544,856,South Branch Chicago River,-9755836.894673718,5143332.001117509
40,Damen Avenue,Chicago Sanitary and Ship Canal at Damen Avenue,TDS,Total Dissolved Solids,mg/L,2011,12,548,294,882,Chicago Sanitary and Ship Canal,-9759974.102935709,5137287.498239143
41,Harlem Avenue,Chicago Sanitary and Ship Canal at Harlem Avenue,TDS,Total Dissolved Solids,mg/L,2011,12,615,372,1046,Chicago Sanitary and Ship Canal,-9774026.337077957,5131234.839862472
42,Route 83,Chicago Sanitary and Ship Canal at Route 83,TDS,Total Dissolved Solids,mg/L,2011,12,648,426,982,Chicago Sanitary and Ship Canal,-9789421.360370245,5116449.74955103
43,Route 83,Calumet-Sag Channel at Route 83,TDS,Total Dissolved Solids,mg/L,2011,11,623,382,1020,Calumet-Sag Channel,-9789029.93158179,5115601.921870255
46,Grand Avenue,North Branch Chicago River at Grand Avenue,TDS,Total Dissolved Solids,mg/L,2011,12,583,334,904,North Branch Chicago River,-9756156.248665709,5144758.297382973
48,Stephen Street,Chicago Sanitary and Ship Canal at Stephen Street,TDS,Total Dissolved Solids,mg/L,2011,12,651,434,950,Chicago Sanitary and Ship Canal,-9796052.154215598,5113077.68374999
49,Ewing Avenue,Calumet River at Ewing Avenue,TDS,Total Dissolved Solids,mg/L,2011,6,270,210,322,Calumet River,-9745075.86152176,5120263.120285954
50,Burnham Avenue ,Wolf Lake Drain at Burnham Avenue,TDS,Total Dissolved Solids,mg/L,2011,11,342,240,414,Wolf Lake Drain,-9744778.986089032,5110875.941051556
52,Wentworth Avenue,Little Calumet River at Wentworth Avenue,TDS,Total Dissolved Solids,mg/L,2011,10,505,286,766,Little Calumet River,-9743762.861862704,5099049.677060608
54,Joe Orr Road,Thorn Creek at Joe Orr Road,TDS,Total Dissolved Solids,mg/L,2011,10,1055,508,1794,Thorn Creek,-9754419.852949658,5089457.720876058
55,130th Street,Calumet River at 130th Street,TDS,Total Dissolved Solids,mg/L,2011,10,400,204,590,Calumet River,-9748530.69045206,5110104.230203494
56,Indiana Avenue,Little Calumet River at Indiana Avenue,TDS,Total Dissolved Solids,mg/L,2011,10,453,222,696,Little Calumet River,-9753472.181457821,5108772.571885121
57,Ashland Avenue,Little Calumet River at Ashland Avenue,TDS,Total Dissolved Solids,mg/L,2011,10,723,378,1070,Little Calumet River,-9758345.734333793,5108959.791525536
58,Ashland Avenue,Calumet-Sag Channel at Ashland Avenue,TDS,Total Dissolved Solids,mg/L,2011,11,645,350,956,Calumet-Sag Channel,-9758306.686186207,5109440.062465825
59,Cicero Avenue,Calumet-Sag Channel at Cicero Avenue,TDS,Total Dissolved Solids,mg/L,2011,11,679,376,1110,Calumet-Sag Channel,-9766975.298081215,5109491.834437173
73,Diversey Parkway,North Branch Chicago River at Diversey Parkway,TDS,Total Dissolved Solids,mg/L,2011,12,576,326,902,North Branch Chicago River,-9760793.273420712,5150867.342273781
74,Lake Shore Drive,Chicago River at Lake Shore Drive,TDS,Total Dissolved Solids,mg/L,2011,12,459,190,1164,Chicago River,-9753112.184339533,5144283.186382862
75,Cicero Avenue,Chicago Sanitary and Ship Canal at Cicero Avenue,TDS,Total Dissolved Solids,mg/L,2011,12,554,256,1040,Chicago Sanitary and Ship Canal,-9767527.508297497,5134013.305608013
76,Halsted Street,Little Calumet River at Halsted Street,TDS,Total Dissolved Solids,mg/L,2011,11,611,332,936,Little Calumet River,-9756147.689317683,5109826.122291395
77,Elmhurst Road,Higgins Creek at Elmhurst Road,TDS,Total Dissolved Solids,mg/L,2011,5,712,468,1090,Higgins Creek,-9789503.463971145,5164194.269628853
78,Wille Road,Higgins Creek at Wille Road,TDS,Total Dissolved Solids,mg/L,2011,11,797,566,1142,Higgins Creek,-9789066.534741784,5163778.873133089
79,Higgins Road,Salt Creek at Higgins Road,TDS,Total Dissolved Solids,mg/L,2011,10,838,552,1414,Salt Creek,-9797375.60963822,5165675.359292448
80,Arlington Heights Road,Salt Creek at Arlington Heights Road,TDS,Total Dissolved Solids,mg/L,2011,11,777,486,1564,Salt Creek,-9796254.99295483,5162818.28541295
86,Burnham Avenue,Grand Calumet River at Burnham Avenue,TDS,Total Dissolved Solids,mg/L,2011,10,516,120,938,Grand Calumet River,-9744810.951107476,5105915.20396417
89,Walnut Street,West Branch Du Page River at Walnut Street,TDS,Total Dissolved Solids,mg/L,2011,12,674,502,978,West Branch Du Page River,-9811290.549648687,5160344.011074602
90,Route 19,Poplar Creek at Route 19,TDS,Total Dissolved Solids,mg/L,2011,11,726,516,1088,Poplar Creek,-9823047.74711789,5165577.94301833
91,Material Service Road,Des Plaines River at Material Service Road,TDS,Total Dissolved Solids,mg/L,2011,11,688,438,1080,Des Plaines River,-9803757.593335949,5100729.017568359
92,Lockport Powerhouse,Chicago Sanitary and Ship Canal at Lockport Powerhouse Forebay,TDS,Total Dissolved Solids,mg/L,2011,51,650,258,1306,Chicago Sanitary and Ship Canal,-9804834.016711399,5096870.642820761
96,Albany Avenue,North Branch Chicago River at Albany Avenue,TDS,Total Dissolved Solids,mg/L,2011,11,766,432,1140,North Branch Chicago River,-9764088.462110577,5156857.124687181
97,170th Street,Thorn Creek at 170th Street,TDS,Total Dissolved Solids,mg/L,2011,10,899,370,1204,Thorn Creek,-9748874.28283881,5099238.777878965
99,Archer Avenue,Bubbly Creek at Archer Avenue,TDS,Total Dissolved Solids,mg/L,2011,12,563,320,896,Bubbly Creek,-9758696.948071491,5136817.240627698
100,Wells Street,Chicago River at Wells Street,TDS,Total Dissolved Solids,mg/L,2012,11,455,226,806,Chicago River,-9755339.676982595,5144145.544547021
101,Foster Avenue,North Shore Channel at Foster Avenue,TDS,Total Dissolved Solids,mg/L,2012,7,562,368,984,North Shore Channel,-9763248.504184216,5157380.484896455
102,Oakton Street,North Shore Channel at Oakton Street,TDS,Total Dissolved Solids,mg/L,2012,7,495,176,880,North Shore Channel,-9763838.713194087,5164984.791142569
103,Golf Road,West Fork North Branch Chicago River at Golf Road,TDS,Total Dissolved Solids,mg/L,2012,7,1154,500,1896,West Fork North Branch Chicago River,-9771841.694236573,5169273.313312094
104,Glenview Road,North Branch Chicago River at Glenview Road,TDS,Total Dissolved Solids,mg/L,2012,7,802,524,1000,North Branch Chicago River,-9770990.71844705,5171319.185344051
105,Frontage Road,Skokie River at Frontage Road,TDS,Total Dissolved Solids,mg/L,2012,7,757,598,940,Skokie River,-9769467.187323028,5174142.560835846
106,Dundee Road,West Fork North Branch Chicago River at Dundee Road,TDS,Total Dissolved Solids,mg/L,2012,5,1446,868,2310,West Fork North Branch Chicago River,-9777719.3660057,5181767.818476338
108,Loomis Street,South Branch Chicago River at Loomis Street,TDS,Total Dissolved Solids,mg/L,2012,12,438,84,788,South Branch Chicago River,-9758326.630046986,5137947.951214144
109,Brookfield Avenue,Salt Creek at Brookfield Avenue,TDS,Total Dissolved Solids,mg/L,2012,12,715,378,1148,Salt Creek,-9778479.118246686,5134478.740255858
110,Springinsguth Rd.,West Branch DuPage River at Springinsguth Road,TDS,Total Dissolved Solids,mg/L,2012,11,848,480,1290,West Branch Du Page River,-9809372.143319122,5162219.006850576
111,Arlington Dr.,West Branch DuPage River at Arlington Drive,TDS,Total Dissolved Solids,mg/L,2012,12,630,500,996,West Branch DuPage River,-9811547.219382191,5157233.888994125
112,Dempster St.,North Shore Channel at Dempster Street,TDS,Total Dissolved Solids,mg/L,2012,5,506,332,590,North Shore Channel,-9763803.492506059,5167131.2098396
12,Lake-Cook Road,Buffalo Creek at Lake-Cook Road,TDS,Total Dissolved Solids,mg/L,2012,6,844,736,994,Buffalo Creek,-9792683.493154097,5183751.728609537
13,Lake-Cook Road,Des Plaines River at Lake-Cook Road,TDS,Total Dissolved Solids,mg/L,2012,7,670,586,740,Des Plaines River,-9786103.272410415,5183885.200209065
17,Oakton Street,Des Plaines River at Oakton Street,TDS,Total Dissolved Solids,mg/L,2012,7,685,584,790,Des Plaines River,-9782189.77125312,5164756.208222484
18,Devon Avenue,Salt Creek at Devon Avenue,TDS,Total Dissolved Solids,mg/L,2012,12,741,484,1248,Salt Creek,-9795587.075606022,5159923.790866642
19,Belmont Avenue,Des Plaines River at Belmont Avenue,TDS,Total Dissolved Solids,mg/L,2012,12,654,478,794,Des Plaines River,-9779371.53102385,5151588.097147647
20,Roosevelt Road,Des Plaines River at Roosevelt Road,TDS,Total Dissolved Solids,mg/L,2012,7,670,464,794,Des Plaines River,-9776892.815460142,5140724.864266957
22,Ogden Avenue,Des Plaines River at Ogden Avenue,TDS,Total Dissolved Solids,mg/L,2012,12,671,466,898,Des Plaines River,-9775033.160497827,5134155.08934849
23,Willow Springs Road,Des Plaines River at Willow Springs Road,TDS,Total Dissolved Solids,mg/L,2012,12,691,506,934,Des Plaines River,-9782918.22214516,5121485.94585754
24,Wolf Road,Salt Creek at Wolf Road,TDS,Total Dissolved Solids,mg/L,2012,7,813,476,1158,Salt Creek,-9785016.345950183,5134927.534095098
29,Stephen Street,Des Plaines River at Stephen Street,TDS,Total Dissolved Solids,mg/L,2012,7,735,536,994,Des Plaines River,-9796385.089554068,5113414.579669373
31,Lake-Cook Road,Middle Fork North Branch Chicago River at Lake-Cook Road,TDS,Total Dissolved Solids,mg/L,2012,4,885,712,1010,Middle Fork North Branch Chicago River,-9775428.966959778,5183330.473761027
32,Lake-Cook Road,Skokie River at Lake-Cook Road,TDS,Total Dissolved Solids,mg/L,2012,6,914,520,1394,Skokie River,-9773171.65434657,5183881.030230567
34,Dempster Street,North Branch Chicago River at Dempster Street,TDS,Total Dissolved Solids,mg/L,2012,7,999,526,1622,North Branch Chicago River,-9772519.197048591,5167261.607014383
35,Central Street,North Shore Channel at Central Street,TDS,Total Dissolved Solids,mg/L,2012,5,559,180,1026,North Shore Channel,-9761286.946422856,5170628.6171330195
36,Touhy Avenue,North Shore Channel at Touhy Avenue,TDS,Total Dissolved Solids,mg/L,2012,12,502,360,1138,North Shore Channel,-9763880.193364626,5162772.158302309
37,Wilson Avenue,North Branch Chicago River at Wilson Avenue,TDS,Total Dissolved Solids,mg/L,2012,6,651,398,1238,North Branch Chicago River,-9762427.895694703,5155720.021993471
39,Madison Street,South Branch Chicago River at Madison Street,TDS,Total Dissolved Solids,mg/L,2012,6,584,330,816,South Branch Chicago River,-9755836.894673718,5143332.001117509
40,Damen Avenue,Chicago Sanitary and Ship Canal at Damen Avenue,TDS,Total Dissolved Solids,mg/L,2012,7,631,356,1116,Chicago Sanitary and Ship Canal,-9759974.102935709,5137287.498239143
41,Harlem Avenue,Chicago Sanitary and Ship Canal at Harlem Avenue,TDS,Total Dissolved Solids,mg/L,2012,12,571,364,1084,Chicago Sanitary and Ship Canal,-9774026.337077957,5131234.839862472
42,Route 83,Chicago Sanitary and Ship Canal at Route 83,TDS,Total Dissolved Solids,mg/L,2012,7,668,470,1022,Chicago Sanitary and Ship Canal,-9789421.360370245,5116449.74955103
43,Route 83,Calumet-Sag Channel at Route 83,TDS,Total Dissolved Solids,mg/L,2012,11,610,188,958,Calumet-Sag Channel,-9789029.93158179,5115601.921870255
46,Grand Avenue,North Branch Chicago River at Grand Avenue,TDS,Total Dissolved Solids,mg/L,2012,7,645,354,982,North Branch Chicago River,-9756156.248665709,5144758.297382973
48,Stephen Street,Chicago Sanitary and Ship Canal at Stephen Street,TDS,Total Dissolved Solids,mg/L,2012,12,618,424,930,Chicago Sanitary and Ship Canal,-9796052.154215598,5113077.68374999
49,Ewing Avenue,Calumet River at Ewing Avenue,TDS,Total Dissolved Solids,mg/L,2012,6,252,188,338,Calumet River,-9745075.86152176,5120263.120285954
50,Burnham Avenue ,Wolf Lake Drain at Burnham Avenue,TDS,Total Dissolved Solids,mg/L,2012,7,376,322,406,Wolf Lake Drain,-9744778.986089032,5110875.941051556
52,Wentworth Avenue,Little Calumet River at Wentworth Avenue,TDS,Total Dissolved Solids,mg/L,2012,7,780,578,998,Little Calumet River,-9743762.861862704,5099049.677060608
54,Joe Orr Road,Thorn Creek at Joe Orr Road,TDS,Total Dissolved Solids,mg/L,2012,7,1577,874,2508,Thorn Creek,-9754419.852949658,5089457.720876058
55,130th Street,Calumet River at 130th Street,TDS,Total Dissolved Solids,mg/L,2012,7,468,286,540,Calumet River,-9748530.69045206,5110104.230203494
56,Indiana Avenue,Little Calumet River at Indiana Avenue,TDS,Total Dissolved Solids,mg/L,2012,10,530,240,958,Little Calumet River,-9753472.181457821,5108772.571885121
57,Ashland Avenue,Little Calumet River at Ashland Avenue,TDS,Total Dissolved Solids,mg/L,2012,11,923,552,1656,Little Calumet River,-9758345.734333793,5108959.791525536
58,Ashland Avenue,Calumet-Sag Channel at Ashland Avenue,TDS,Total Dissolved Solids,mg/L,2012,7,747,580,994,Calumet-Sag Channel,-9758306.686186207,5109440.062465825
59,Cicero Avenue,Calumet-Sag Channel at Cicero Avenue,TDS,Total Dissolved Solids,mg/L,2012,10,673,370,1042,Calumet-Sag Channel,-9766975.298081215,5109491.834437173
73,Diversey Parkway,North Branch Chicago River at Diversey Parkway,TDS,Total Dissolved Solids,mg/L,2012,12,515,328,800,North Branch Chicago River,-9760793.273420712,5150867.342273781
74,Lake Shore Drive,Chicago River at Lake Shore Drive,TDS,Total Dissolved Solids,mg/L,2012,6,509,208,846,Chicago River,-9753112.184339533,5144283.186382862
75,Cicero Avenue,Chicago Sanitary and Ship Canal at Cicero Avenue,TDS,Total Dissolved Solids,mg/L,2012,12,536,268,1258,Chicago Sanitary and Ship Canal,-9767527.508297497,5134013.305608013
76,Halsted Street,Little Calumet River at Halsted Street,TDS,Total Dissolved Solids,mg/L,2012,11,611,382,920,Little Calumet River,-9756147.689317683,5109826.122291395
77,Elmhurst Road,Higgins Creek at Elmhurst Road,TDS,Total Dissolved Solids,mg/L,2012,9,834,248,1160,Higgins Creek,-9789503.463971145,5164194.269628853
78,Wille Road,Higgins Creek at Wille Road,TDS,Total Dissolved Solids,mg/L,2012,11,687,330,988,Higgins Creek,-9789066.534741784,5163778.873133089
79,Higgins Road,Salt Creek at Higgins Road,TDS,Total Dissolved Solids,mg/L,2012,11,923,694,1390,Salt Creek,-9797375.60963822,5165675.359292448
80,Arlington Heights Road,Salt Creek at Arlington Heights Road,TDS,Total Dissolved Solids,mg/L,2012,7,838,558,1022,Salt Creek,-9796254.99295483,5162818.28541295
86,Burnham Avenue,Grand Calumet River at Burnham Avenue,TDS,Total Dissolved Solids,mg/L,2012,11,595,114,892,Grand Calumet River,-9744810.951107476,5105915.20396417
89,Walnut Street,West Branch Du Page River at Walnut Street,TDS,Total Dissolved Solids,mg/L,2012,7,633,456,938,West Branch Du Page River,-9811290.549648687,5160344.011074602
90,Route 19,Poplar Creek at Route 19,TDS,Total Dissolved Solids,mg/L,2012,7,777,596,980,Poplar Creek,-9823047.74711789,5165577.94301833
91,Material Service Road,Des Plaines River at Material Service Road,TDS,Total Dissolved Solids,mg/L,2012,12,694,586,940,Des Plaines River,-9803757.593335949,5100729.017568359
92,Lockport Powerhouse,Chicago Sanitary and Ship Canal at Lockport Powerhouse Forebay,TDS,Total Dissolved Solids,mg/L,2012,51,603,402,990,Chicago Sanitary and Ship Canal,-9804834.016711399,5096870.642820761
96,Albany Avenue,North Branch Chicago River at Albany Avenue,TDS,Total Dissolved Solids,mg/L,2012,12,786,468,1516,North Branch Chicago River,-9764088.462110577,5156857.124687181
97,170th Street,Thorn Creek at 170th Street,TDS,Total Dissolved Solids,mg/L,2012,5,1127,718,2004,Thorn Creek,-9748874.28283881,5099238.777878965
99,Archer Avenue,Bubbly Creek at Archer Avenue,TDS,Total Dissolved Solids,mg/L,2012,12,514,296,1172,Bubbly Creek,-9758696.948071491,5136817.240627698
100,Wells Street,Chicago River at Wells Street,TDS,Total Dissolved Solids,mg/L,2013,12,451,250,858,Chicago River,-9755339.676982595,5144145.544547021
108,Loomis Street,South Branch Chicago River at Loomis Street,TDS,Total Dissolved Solids,mg/L,2013,12,525,258,952,South Branch Chicago River,-9758326.630046986,5137947.951214144
109,Brookfield Avenue,Salt Creek at Brookfield Avenue,TDS,Total Dissolved Solids,mg/L,2013,11,744,386,1562,Salt Creek,-9778479.118246686,5134478.740255858
110,Springinsguth Rd.,West Branch DuPage River at Springinsguth Road,TDS,Total Dissolved Solids,mg/L,2013,8,744,364,1278,West Branch Du Page River,-9809372.143319122,5162219.006850576
